id,latitude,longitude,address,event_type,event_cause,priority,requires_road_closure,status,corridor,zone,junction,start_datetime,closed_datetime,police_station,hour,day_of_week,is_peak_hour,severity_score,duration_mins,corridor_incident_count,zone_incident_count,is_active
FKID005432,12.9839509,77.5286651,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",unplanned,construction,High,True,closed,Magadi Road,West Zone 1,,2023-12-21 18:38:58.695000+00:00,2023-12-24 06:42:05.879884+00:00,Kamakshipalya,18.0,Thursday,0,8,3603.1197480666665,245.0,433.0,0
FKID005433,13.0000387,77.6766808,"A Narayanpura Main Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 2,East Zone 2,,2023-12-21 19:17:48.357000+00:00,2023-12-21 19:48:59.567826+00:00,Mahadevapura,19.0,Thursday,1,3,31.1868471,187.0,190.0,0
FKID005434,13.0652039,77.6404893,"Narayanapur Cross Road, Yajaman M Nanjappa Circle, Kothnur Narayanapura, Bengaluru, Karnataka. Pin-560077 (India)",unplanned,others,Low,True,closed,Non-corridor,East Zone 2,,2023-12-21 19:57:12.735000+00:00,2023-12-21 21:49:51.893889+00:00,Hennuru,19.0,Thursday,1,5,112.65264815,3124.0,190.0,0
FKID005435,13.1214112,77.6181754,"Bagaluru Main Road, Krishna Shelton, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",unplanned,road_conditions,Low,False,closed,Non-corridor,North Zone 2,,2023-12-21 20:14:04.763000+00:00,2024-01-12 03:20:43.543463+00:00,Yelahanka,20.0,Thursday,1,3,30666.64634105,3124.0,413.0,0
FKID005436,12.9694857,77.7005888,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",planned,construction,High,False,closed,ORR East 2,East Zone 1,,,,HAL Old Airport,-1.0,,0,5,,187.0,253.0,0
FKID005437,12.913157,77.6254496,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",unplanned,vehicle_breakdown,High,False,closed,Hosur Road,South Zone 2,,2023-12-21 21:17:30.983000+00:00,,HSR Layout,21.0,Thursday,1,3,,298.0,354.0,0
FKID005438,12.91311,77.6252874,"Hosur Road, Krimson Square, Muneshwara Nagar, HSR Layout, Bengaluru, Karnataka. Pin-560102 (India)",unplanned,vehicle_breakdown,High,False,closed,Hosur Road,South Zone 2,,2023-12-21 21:22:04.733000+00:00,,HSR Layout,21.0,Thursday,1,3,,298.0,354.0,0
FKID005439,12.9976602,77.5841298,"Venkataswamy Raju Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,Central Zone 2,,2023-12-21 21:22:14.193000+00:00,,Sheshadripuram,21.0,Thursday,1,3,,610.0,623.0,0
FKID005440,12.9975806,77.5841317,"Venkataswamy Raju Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,Central Zone 2,,2023-12-21 21:33:05.493000+00:00,,Sheshadripuram,21.0,Thursday,1,3,,610.0,623.0,0
FKID005441,12.997267,77.5847123,"Sankey Road, RV Layout, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,Central Zone 2,,2023-12-21 21:37:37.605000+00:00,,High ground,21.0,Thursday,1,3,,610.0,623.0,0
FKID005442,12.9894727,77.6639226,"Kaggadaspura Main Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",planned,construction,Low,False,closed,Non-corridor,Central Zone 1,,2023-12-21 22:15:26.334000+00:00,,Banaswadi,22.0,Thursday,1,4,,3124.0,269.0,0
FKID005443,12.9936926,77.6615233,"Old Madras Road, Gopalan Signature Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,Central Zone 1,,2023-12-21 22:43:12.008000+00:00,,Banaswadi,22.0,Thursday,1,2,,3124.0,269.0,0
FKID005444,13.0495007,77.5936943,"Kempapura Main Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,others,High,False,closed,Bellary Road 1,North Zone 1,,2023-12-22 01:51:40.477000+00:00,2024-03-21 21:07:30.562970+00:00,Hebbala,1.0,Friday,0,3,130755.83476616668,610.0,318.0,0
FKID005445,13.040118,77.5439573,"Outer Ring Road, CQAE Staff Quarters, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 2,North Zone 2,,2023-12-21 23:35:34.517000+00:00,2023-12-21 23:46:36.239434+00:00,Jalahalli,23.0,Thursday,0,3,11.028707233333334,235.0,413.0,0
FKID005446,12.9896734,77.6634169,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",planned,construction,Low,True,closed,Non-corridor,Central Zone 1,,2023-12-22 00:19:29.632000+00:00,,Banaswadi,0.0,Friday,0,7,,3124.0,269.0,0
FKID005447,13.1287618,77.6140528,"Bengaluru Bellary Road, Ecopolis, Yelahanka, Bengaluru, Karnataka. Pin-560063 (India)",unplanned,water_logging,High,False,closed,Bellary Road 2,North Zone 2,,2023-12-22 02:59:12.665000+00:00,2023-12-22 09:42:05.672147+00:00,Yelahanka,2.0,Friday,0,5,402.88345245,379.0,413.0,0
FKID005448,12.9230675,77.6705331,"Outer Ring Road, Salarpuria Softzone Tech Park, Bellandur, Bengaluru, Karnataka. Pin-560103 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR East 1,East Zone 1,,2023-12-22 05:08:11.951000+00:00,,Bellandur,5.0,Friday,1,3,,244.0,253.0,0
FKID005449,12.9975256,77.5470383,"Padmabhushan Dr MC Modi Road, Phase 1, Manjunatha Nagar, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",unplanned,others,High,False,closed,West of Chord Road,West Zone 1,ModiHospital,2023-12-22 05:47:40.049000+00:00,2023-12-22 07:08:54.964291+00:00,Vijayanagara,5.0,Friday,1,3,81.24858818333334,174.0,433.0,0
FKID005450,13.0083147,77.5268746,"Laggere Service Road, Narasimhaswamy Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,West Zone 1,,2023-12-22 06:30:01.912000+00:00,,Rajajinagar,6.0,Friday,1,2,,3124.0,433.0,0
FKID005451,12.9666279,77.5047999,"60 Feet Road, KK Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,West Zone 1,,2023-12-22 06:54:55.831000+00:00,2023-12-22 07:45:48.439431+00:00,Jnanabharathi,6.0,Friday,1,2,50.876807183333334,3124.0,433.0,0
FKID005452,12.984534,77.5280156,"G Narayana Kumar Road, Soundarya Kamakshi, Karekallu, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",unplanned,vehicle_breakdown,High,False,closed,Magadi Road,West Zone 1,,2023-12-22 07:49:46.583000+00:00,,Kamakshipalya,7.0,Friday,1,3,,245.0,433.0,0
FKID005453,13.0000936,77.4864768,"1st Main Road, Block 1, D Group Layout, Lingadheeranahalli, Bengaluru, Karnataka. Pin-560091 (India)",unplanned,pot_holes,Low,False,active,Non-corridor,West Zone 1,,2023-12-22 09:11:01.507000+00:00,,Kamakshipalya,9.0,Friday,0,3,,3124.0,433.0,1
FKID005454,13.0395117,77.6415371,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",planned,construction,High,False,closed,Airport New South Road,East Zone 2,,2023-12-22 19:22:25.371000+00:00,2023-12-23 19:27:18.112461+00:00,Hennuru,19.0,Friday,1,5,1444.87902435,67.0,190.0,0
FKID005455,12.9917496,77.5854785,"Sankey Road, The Summit, Abshot Layout, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,Central Zone 2,,2023-12-22 19:40:30.946000+00:00,,High ground,19.0,Friday,1,3,,610.0,623.0,0
FKID005456,13.0217783,77.6490837,"MBT Road, Nanjappa Garden, Babusapalya, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 1,North Zone 1,,2023-12-22 20:27:31.617000+00:00,2023-12-22 20:53:24.909109+00:00,Banaswadi,20.0,Friday,1,3,25.888201816666665,275.0,318.0,0
FKID005457,12.9694731,77.7006015,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",planned,construction,High,False,closed,ORR East 2,East Zone 1,,2023-12-22 20:59:29.032000+00:00,,HAL Old Airport,20.0,Friday,1,5,,187.0,253.0,0
FKID005458,13.009919,77.5275416,"Dr Rajkumar Puniya Bhoomi Road, Malleshwar Layout, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,West Zone 1,,2023-12-22 21:23:43.565000+00:00,,Rajajinagar,21.0,Friday,1,2,,3124.0,433.0,0
FKID005459,12.9896141,77.6637936,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",planned,construction,Low,False,closed,Non-corridor,Central Zone 1,,2023-12-22 22:13:42.377000+00:00,,Banaswadi,22.0,Friday,1,4,,3124.0,269.0,0
FKID005460,13.1213994,77.6180718,"Bagaluru Main Road, Krishna Shelton, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",unplanned,water_logging,Low,False,closed,Non-corridor,North Zone 2,,2023-12-23 00:39:22.773000+00:00,2023-12-23 03:56:42.977609+00:00,Yelahanka,0.0,Saturday,0,4,197.33674348333335,3124.0,413.0,0
FKID005461,13.1096246,77.5804484,"Dodda Ballapur Main Road, Puttenahalli, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,North Zone 2,,2023-12-23 03:01:18.996000+00:00,,Yelahanka,3.0,Saturday,0,2,,3124.0,413.0,0
FKID005462,12.8676382,77.5819101,"Jambusavari Dinne Main Road, Surabhi Nagar, JP Nagar Phase 8, Bengaluru, Karnataka. Pin-560076 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,South Zone 1,,2023-12-23 03:10:48.327000+00:00,,Thalagattapura,3.0,Saturday,0,2,,3124.0,233.0,0
FKID005463,13.0501761,77.5936781,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,others,High,False,closed,Bellary Road 1,North Zone 1,,2023-12-23 03:51:20.252000+00:00,2023-12-23 04:19:56.470550+00:00,Hebbala,3.0,Saturday,0,3,28.6036425,610.0,318.0,0
FKID005464,13.0393919,77.641505,"Hennur Main Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,construction,High,False,closed,Airport New South Road,North Zone 1,,2023-12-23 03:58:21.406000+00:00,2023-12-23 04:05:19.535639+00:00,Hennuru,3.0,Saturday,0,5,6.968827316666666,67.0,318.0,0
FKID005465,12.9984053,77.663273,"2nd Main Road, Rajeev Nagar, Banaswadi, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,accident,High,False,closed,ORR North 1,Central Zone 1,,2023-12-23 05:08:11.498000+00:00,2023-12-23 05:58:20.256648+00:00,Banaswadi,5.0,Saturday,1,7,50.145977466666665,275.0,269.0,0
FKID005466,12.8911961,77.6067108,"5th Cross Road, Sobha Aster Apartment, Vijaya Bank Layout, Mulki Sundar Ram Shetty Nagar, Bengaluru, Karnataka. Pin-560076 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,South Zone 2,,2023-12-23 06:25:26.868000+00:00,,Mico Layout,6.0,Saturday,1,2,,3124.0,354.0,0
FKID005467,12.9606981,77.5129745,"Dr Rajkumar Puniya Bhoomi Road, Block 12, BDA Layout, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,West Zone 1,,2023-12-23 07:13:57.660000+00:00,2023-12-23 08:10:33.419556+00:00,Jnanabharathi,7.0,Saturday,1,2,56.5959926,3124.0,433.0,0
FKID005468,13.0353947,77.5891024,"Bellary Road, Vinayaka Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,North Zone 2,,2023-12-23 19:08:33.054000+00:00,,Hebbala,19.0,Saturday,1,3,,610.0,413.0,0
FKID005469,13.0394672,77.6416237,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",planned,construction,High,False,closed,Airport New South Road,North Zone 1,,,2023-12-23 19:26:54.708418+00:00,Hennuru,-1.0,,0,5,,67.0,318.0,0
FKID005470,13.0393868,77.641649,"Hennuru Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",planned,construction,High,False,closed,Airport New South Road,North Zone 1,,2023-12-23 19:27:42.004000+00:00,,Hennuru,19.0,Saturday,1,5,,67.0,318.0,0
FKID005471,12.9065098,77.4731509,"Mysore Road, The Arena, Kengeri Satellite Town, Bengaluru, Karnataka. Pin-560060 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,West Zone 1,,2023-12-23 19:41:43.566000+00:00,,Kengeri,19.0,Saturday,1,3,,743.0,433.0,0
FKID005472,12.9895912,77.6637668,"Varthuru Road, Deja View Homes, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",unplanned,construction,Low,False,active,Non-corridor,Central Zone 1,,2023-12-23 20:46:39.540000+00:00,,Banaswadi,20.0,Saturday,1,4,,3124.0,269.0,1
FKID005473,12.85682957,77.58884114,"Gottigere, Bannerghatta Road, Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India",planned,public_event,High,True,closed,Bannerghata Road,South Zone 1,,,,Thalagattapura,-1.0,,0,9,,209.0,233.0,0
FKID005474,13.049087,77.4973746,"4th Main Road, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,North Zone 2,,2023-12-23 20:57:14.760000+00:00,,Chikkabanavara,20.0,Saturday,1,2,,3124.0,413.0,0
FKID005475,12.9675483,77.6530283,"Jeevan Bhima Nagar Main Road, Sector 11, LIC Colony, Jeevan Bima Nagar, Bengaluru, Karnataka. Pin-560075 (India)",unplanned,vehicle_breakdown,Low,True,closed,Non-corridor,Central Zone 1,,2023-12-23 20:57:00.807000+00:00,,Jeevanbheemanagar,20.0,Saturday,1,5,,3124.0,269.0,0
FKID005476,12.9405392,77.5247876,"Mysore Road, Dr Ambedkar Nagar, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",unplanned,vehicle_breakdown,High,False,closed,Mysore Road,West Zone 1,,2023-12-23 20:58:52.523000+00:00,,Byatarayanapura,20.0,Saturday,1,3,,743.0,433.0,0
FKID005477,13.0488417,77.4972148,"Mumbai Bengaluru Highway, Nagasandra, Bengaluru, Karnataka. Pin-560073 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,North Zone 2,,2023-12-23 21:28:16.488000+00:00,,Chikkabanavara,21.0,Saturday,1,2,,3124.0,413.0,0
FKID005478,13.1160903,77.6075945,"Bellary Road, North Gate Office Park Phase 2, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,North Zone 2,,2023-12-23 22:10:42.119000+00:00,,Yelahanka,22.0,Saturday,1,3,,379.0,413.0,0
FKID005479,13.0434964,77.6054589,"MBT Road, New Layout, RT Nagar Post, Bengaluru, Karnataka. Pin-560032 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 1,North Zone 1,,2023-12-23 23:18:52.265000+00:00,,Hebbala,23.0,Saturday,0,3,,275.0,318.0,0
FKID005480,12.9106896,77.5512656,"Subramanyapura Main Road, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",unplanned,road_conditions,Low,False,closed,Non-corridor,South Zone 1,,2023-12-23 23:43:35.442000+00:00,2023-12-29 20:32:02.340491+00:00,K.S. Layout,23.0,Saturday,0,3,8448.448308183333,3124.0,233.0,0
FKID005481,13.0377233,77.5894983,"4th Main Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,North Zone 2,,2023-12-24 00:07:41.601000+00:00,,Hebbala,0.0,Sunday,0,3,,610.0,413.0,0
FKID005482,13.0378433,77.5893717,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,North Zone 2,,2023-12-24 00:09:27.130000+00:00,2023-12-24 00:23:23.468191+00:00,Kodigehalli,0.0,Sunday,0,3,13.938969850000001,610.0,413.0,0
FKID005483,12.9977614,77.7213522,"Kodigehalli Main Road, HA Basi Reddy Layout, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",unplanned,accident,Low,False,closed,Non-corridor,East Zone 2,,2023-12-24 03:22:20.828000+00:00,2023-12-24 04:24:11.853694+00:00,K.R. Pura,3.0,Sunday,0,6,61.85042823333333,3124.0,190.0,0
FKID005484,13.1092217,77.6039087,"15th Cross Road, Embassy Business Hub, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 2,North Zone 2,,2023-12-24 03:27:53.414000+00:00,,Yelahanka,3.0,Sunday,0,3,,379.0,413.0,0
FKID005485,13.0217907,77.5845124,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,North Zone 2,,2023-12-24 04:16:33.299000+00:00,,R.T. Nagar,4.0,Sunday,0,3,,610.0,413.0,0
FKID005486,13.0218442,77.5845709,"Bellary Road, Dena Bank Colony, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,North Zone 2,,2023-12-24 04:19:33.601000+00:00,,R.T. Nagar,4.0,Sunday,0,3,,610.0,413.0,0
FKID005487,12.9951003,77.5851148,"Sankey Road, Make In India Circle, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,Central Zone 2,,2023-12-24 04:25:02.609000+00:00,2023-12-24 05:11:58.722839+00:00,High ground,4.0,Sunday,0,3,46.93523065,610.0,623.0,0
FKID005488,12.9897898,77.7254032,"Whitefield Road, The Grand Strand Address, Raj Palya, Hoodi, Bengaluru, Karnataka. Pin-560048 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,East Zone 1,,2023-12-24 05:20:35.146000+00:00,,Mahadevapura,5.0,Sunday,1,2,,3124.0,253.0,0
FKID005489,13.049255,77.4961032,"Mumbai Bengaluru Highway, Bagalagunte, Bengaluru, Karnataka. Pin-560073 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,West Zone 1,,2023-12-24 06:18:19.960000+00:00,,Chikkabanavara,6.0,Sunday,1,2,,3124.0,433.0,0
FKID005490,13.06891,77.4477383,"Mumbai Bengaluru Highway, Rajadhani Layout, Adakamaranahalli, Bengaluru, Karnataka. Pin-562162 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,,,2023-12-24 06:22:35.052000+00:00,,No Police Station,6.0,Sunday,1,2,,3124.0,1.0,0
FKID005491,12.9903977,77.5042443,"Muthuraya Swamy Street, Sunkadakatte, Bengaluru, Karnataka. Pin-560091 (India)",unplanned,others,High,False,closed,Magadi Road,West Zone 1,,2023-12-24 06:42:06.937000+00:00,2023-12-24 08:06:29.403750+00:00,Kamakshipalya,6.0,Sunday,1,3,84.37444583333333,245.0,433.0,0
FKID005492,13.0363571,77.627793,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR North 1,North Zone 1,,2023-12-24 07:57:41.022000+00:00,,K.G. Halli,7.0,Sunday,1,3,,275.0,318.0,0
FKID005493,13.0723115,77.6512808,"Hennur Main Road, Pride Pegasus, Kuvempu Layout, Visthar, Bengaluru, Karnataka. Pin-560077 (India)",unplanned,congestion,Low,False,closed,Non-corridor,East Zone 2,,2023-12-24 08:38:58.233000+00:00,,Hennuru,8.0,Sunday,1,4,,3124.0,190.0,0
FKID005494,12.9120711,77.567396,"Dr Rajkumar Puniya Bhoomi Road, Teachers Colony, Stage 1, Kumaraswamy Layout, Bengaluru, Karnataka. Pin-560078 (India)",unplanned,vehicle_breakdown,High,False,closed,ORR West 1,South Zone 1,,2023-12-24 08:51:23.268000+00:00,,K.S. Layout,8.0,Sunday,1,3,,168.0,233.0,0
FKID005495,12.9116817,77.55294,"Subramanyapura Main Road, Komarla Brigade Residency, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,South Zone 1,,2023-12-24 09:05:05.136000+00:00,2023-12-24 10:14:20.800151+00:00,K.S. Layout,9.0,Sunday,0,2,69.26106918333333,3124.0,233.0,0
FKID005496,13.0394604,77.6413768,"Kempegowda Road, Skyline Retreat, Vaddrapalya, Hennuru, Bengaluru, Karnataka. Pin-560043 (India)",unplanned,construction,High,False,closed,Airport New South Road,North Zone 1,,2023-12-24 19:20:06.804000+00:00,2023-12-26 02:57:58.982541+00:00,Hennuru,19.0,Sunday,1,5,1897.86964235,67.0,318.0,0
FKID005497,13.0032564,77.5259337,"Laggere Main Road, Swatantra Yodhara Nagar, Laggere, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,West Zone 1,,2023-12-24 21:22:07.320000+00:00,,Rajajinagar,21.0,Sunday,1,2,,3124.0,433.0,0
FKID005498,13.0371565,77.5352186,"Watch Factory Road, Brigade Rubix, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",unplanned,construction,Low,True,closed,Non-corridor,North Zone 2,,2023-12-24 23:29:15.699000+00:00,2023-12-24 23:57:33.013173+00:00,Jalahalli,23.0,Sunday,0,7,28.28856955,3124.0,413.0,0
FKID005499,13.0322817,77.5876433,"Bellary Road, TP Venugopal Layout, Anand Nagar, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,construction,High,False,closed,Bellary Road 1,North Zone 2,,2023-12-25 01:34:01.276000+00:00,2023-12-30 03:23:41.310628+00:00,Kodigehalli,1.0,Monday,0,5,7309.6672438,610.0,413.0,0
FKID005500,13.0618969,77.594485,"Bellary Road, Century Ethos, Kashi Nagar, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",unplanned,vehicle_breakdown,High,True,closed,Bellary Road 2,North Zone 1,,2023-12-25 03:57:18.163000+00:00,,Hebbala,3.0,Monday,0,6,,379.0,318.0,0
FKID005501,12.9798095,77.5106451,"Sri Annapoorneshwari Temple Road, Nagarbhavi BDA Shopping Complex, Block 3, Nagarbhavi Stage 2, Bengaluru, Karnataka. Pin-560072 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,West Zone 1,,2023-12-25 04:32:27.667000+00:00,,Jnanabharathi,4.0,Monday,0,2,,3124.0,433.0,0
FKID005502,13.12554,77.5740088,"Doddaballapur Main Road, Veracious Vani Vilas, Residential Quarters, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",unplanned,vehicle_breakdown,Low,False,closed,Non-corridor,North Zone 2,,2023-12-25 06:36:46.826000+00:00,2023-12-25 07:52:19.470717+00:00,Yelahanka,6.0,Monday,1,2,75.54407861666667,3124.0,413.0,0
FKID005503,13.0383894,77.5896549,"3rd A Main Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",unplanned,vehicle_breakdown,High,False,closed,Bellary Road 1,North Zone 2,,2023-12-25 09:16:23.318000+00:00,,Hebbala,9.0,Monday,0,3,,610.0,413.0,0
